Domain,Phylum,Class,Order,Family,Genus,Species
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Rhodoplanes,NA
Bacteria, Actinobacteria, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,NA,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, Ktedonobacteria, B12-WMSP1, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
Bacteria, Chloroflexi, AD3, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Simkaniaceae, uncultured, uncultured bacterium
Bacteria, Patescibacteria, Parcubacteria, uncultured Parcubacteria group bacterium, uncultured Parcubacteria group bacterium, uncultured Parcubacteria group bacterium, uncultured Parcubacteria group bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Archangiaceae, Anaeromyxobacter, uncultured bacterium
Bacteria, Chloroflexi, Chloroflexia, Chloroflexales, Chloroflexaceae, FFCH7168, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, Ambiguous_taxa
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, FBP, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
Bacteria, Acidobacteria, Subgroup 11,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17, metagenome, metagenome
Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Omnitrophicaeota, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, Koribacteraceae, Candidatus Koribacter, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, metagenome
Bacteria, Elusimicrobia, Lineage IIa,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured, metagenome
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured,NA,NA
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales,Bacteriap25,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured,NA
Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, uncultured, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 6, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, Ilumatobacteraceae, CL500-29 marine group, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Polyangium,NA
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Actinobacteria, Thermoleophilia, Gaiellales,NA,NA,NA
Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, uncultured,NA,NA
Bacteria, Latescibacteria,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Altererythrobacter,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Ambiguous_taxa, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, SM1A02, uncultured Planctomycetaceae bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, uncultured bacterium
Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14, uncultured bacterium, uncultured bacterium
Bacteria, Armatimonadetes, Armatimonadia, Armatimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Ellin6055, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured proteobacterium
Bacteria, Elusimicrobia, Lineage IIb, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pir4 lineage, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, uncultured,NA,NA,NA
Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, SM1A02, metagenome
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus, Ambiguous_taxa
Bacteria, Planctomycetes, BD7-11, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, CPla-3 termite group,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Isosphaerales, Isosphaeraceae, Singulisphaera, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, FBP, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium
Bacteria, Actinobacteria, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), AKIW659, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
Bacteria, Actinobacteria, Acidimicrobiia, IMCC26256,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, FFCH9454, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, Ktedonobacteria, Ktedonobacterales, Ktedonobacteraceae, 1921-3, uncultured Ktedonobacter sp.
Bacteria, Proteobacteria, Gammaproteobacteria, Coxiellales, Coxiellaceae, Coxiella, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, OM27 clade, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, A21b, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Phaselicystidaceae, Phaselicystis,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Armatimonadetes, Armatimonadia, Armatimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Salinisphaerales, Solimonadaceae,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Azospirillales, Inquilinaceae, Inquilinus, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus Xiphinematobacter,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Methylacidiphilales, Methylacidiphilaceae, uncultured, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Fimbriiglobus, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae,NA,NA
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Verrucomicrobium,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter, uncultured bacterium
Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured,NA
Bacteria, Planctomycetes, Phycisphaerae, Pla1 lineage, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, Ktedonobacteria, C0119, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, KD4-96, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, metagenome
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, Ambiguous_taxa
Bacteria, Chloroflexi, Ktedonobacteria, Ktedonobacterales, Ktedonobacteraceae, 1921-3, uncultured Ktedonobacter sp.
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Candidatus Megaira, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, Steroidobacter,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus Alysiosphaera, uncultured bacterium
Bacteria, Bacteroidetes, Ignavibacteria, OPB56, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, Ambiguous_taxa
Bacteria, Chloroflexi, TK10, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, Ambiguous_taxa
Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Phaselicystidaceae, Phaselicystis, Ambiguous_taxa
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Coxiellales, Coxiellaceae, Coxiella,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, Propionivibrio, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, KF-JG30-C25,NA,NA,NA
Bacteria, Armatimonadetes, Armatimonadia, Armatimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, PB19, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatirosa, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia, Ambiguous_taxa
Bacteria, FBP, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured Gemmatimonadetes bacterium
Bacteria, Patescibacteria, Parcubacteria, Candidatus Kaiserbacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
