OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species
OTU_2967,Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Pleurotheciella,NA
OTU_2968,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU_2969,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,Pestalotiopsis sp 
OTU_2970,Fungi,Basidiomycota,Agaricomycetes,Boletales,Serpulaceae,Serpula,Serpula himantioides
OTU_2971,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2972,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,NA
OTU_2973,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_2974,Fungi,NA,NA,NA,NA,NA,NA
OTU_2975,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,NA
OTU_2976,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2977,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU_2978,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,NA,NA,NA
OTU_2979,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium sp 
OTU_298,Fungi,NA,NA,NA,NA,NA,NA
OTU_2980,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2981,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU_2982,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella alpina
OTU_2983,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Kalmusia,Kalmusia longispora
OTU_2984,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,NA
OTU_2985,Fungi,NA,NA,NA,NA,NA,NA
OTU_2986,Fungi,NA,NA,NA,NA,NA,NA
OTU_2987,Fungi,NA,NA,NA,NA,NA,NA
OTU_2988,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU_2989,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sclerotiella
OTU_299,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_2990,Fungi,NA,NA,NA,NA,NA,NA
OTU_2991,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,NA,NA
OTU_2992,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,NA,NA,NA
OTU_2993,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_2994,Fungi,NA,NA,NA,NA,NA,NA
OTU_2995,Fungi,NA,NA,NA,NA,NA,NA
OTU_2996,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2997,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,NA
OTU_2998,Fungi,NA,NA,NA,NA,NA,NA
OTU_2999,Fungi,NA,NA,NA,NA,NA,NA
OTU_30,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_300,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_3000,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3001,Fungi,NA,NA,NA,NA,NA,NA
OTU_3002,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,NA,NA,NA
OTU_3003,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_3004,Fungi,NA,NA,NA,NA,NA,NA
OTU_3005,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU_3006,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU_3007,Fungi,NA,NA,NA,NA,NA,NA
OTU_3008,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella exigua
OTU_3009,Fungi,NA,NA,NA,NA,NA,NA
OTU_301,Fungi,NA,NA,NA,NA,NA,NA
OTU_3010,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora sp 
OTU_3011,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,NA
OTU_3012,Fungi,Ascomycota,Dothideomycetes,Venturiales,NA,NA,NA
OTU_3013,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_3014,Fungi,NA,NA,NA,NA,NA,NA
OTU_3015,Fungi,NA,NA,NA,NA,NA,NA
OTU_3016,Fungi,NA,NA,NA,NA,NA,NA
OTU_3017,Fungi,NA,NA,NA,NA,NA,NA
OTU_3018,Fungi,NA,NA,NA,NA,NA,NA
OTU_3019,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,NA,NA,NA
OTU_302,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera sp 
OTU_3020,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU_3021,Fungi,NA,NA,NA,NA,NA,NA
OTU_3022,Fungi,NA,NA,NA,NA,NA,NA
OTU_3023,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3024,Fungi,NA,NA,NA,NA,NA,NA
OTU_3025,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU_3026,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3027,Fungi,NA,NA,NA,NA,NA,NA
OTU_3028,Fungi,NA,NA,NA,NA,NA,NA
OTU_3029,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_303,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU_3030,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3031,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Stephanonectria,Stephanonectria keithii
OTU_3032,Fungi,NA,NA,NA,NA,NA,NA
OTU_3033,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,NA,NA
OTU_3034,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU_3035,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,Flagelloscypha minutissima
OTU_3036,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_3037,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU_3038,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3039,Fungi,NA,NA,NA,NA,NA,NA
OTU_3040,Fungi,NA,NA,NA,NA,NA,NA
OTU_3041,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus verrucispermus
OTU_3042,Fungi,NA,NA,NA,NA,NA,NA
OTU_3043,Fungi,NA,NA,NA,NA,NA,NA
OTU_3044,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3045,Fungi,NA,NA,NA,NA,NA,NA
OTU_3046,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU_3047,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3048,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum bulbillosum
OTU_3049,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA
OTU_3050,Fungi,NA,NA,NA,NA,NA,NA
OTU_3051,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU_3053,Fungi,Ascomycota,Sordariomycetes,Sordariales,Cephalothecaceae,NA,NA
OTU_3054,Fungi,NA,NA,NA,NA,NA,NA
OTU_3055,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3056,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3057,Fungi,NA,NA,NA,NA,NA,NA
OTU_3058,Fungi,NA,NA,NA,NA,NA,NA
OTU_3059,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella candolleana
OTU_3060,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola lilatincta
OTU_3061,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Saccharomycodes,Saccharomycodes ludwigii
OTU_3062,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3063,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU_3064,Fungi,NA,NA,NA,NA,NA,NA
OTU_3065,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_3066,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA
OTU_3067,Fungi,NA,NA,NA,NA,NA,NA
OTU_3068,Fungi,NA,NA,NA,NA,NA,NA
OTU_3069,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU_3070,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3071,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3072,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU_3073,Fungi,NA,NA,NA,NA,NA,NA
OTU_3074,Fungi,NA,NA,NA,NA,NA,NA
OTU_3075,Fungi,NA,NA,NA,NA,NA,NA
OTU_3076,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3077,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3078,Fungi,NA,NA,NA,NA,NA,NA
OTU_3079,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,NA,NA
OTU_308,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU_3080,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium paneum
OTU_3081,Fungi,NA,NA,NA,NA,NA,NA
OTU_3082,Fungi,NA,NA,NA,NA,NA,NA
OTU_3083,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,NA
OTU_3084,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,NA,NA
OTU_3085,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3086,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3087,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU_3088,Fungi,NA,NA,NA,NA,NA,NA
OTU_3089,Fungi,NA,NA,NA,NA,NA,NA
OTU_309,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus sp 
OTU_3090,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium sp 
OTU_3091,Fungi,NA,NA,NA,NA,NA,NA
OTU_3093,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_3094,Fungi,NA,NA,NA,NA,NA,NA
OTU_3095,Fungi,NA,NA,NA,NA,NA,NA
OTU_3096,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3097,Fungi,NA,NA,NA,NA,NA,NA
OTU_3098,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU_3099,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU_31,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae_sedis,Acremonium,Acremonium sp 
OTU_3100,Fungi,Ascomycota,Leotiomycetes,Helotiales,Vibrisseaceae,Phialocephala,NA
OTU_3101,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3102,Fungi,NA,NA,NA,NA,NA,NA
OTU_3103,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon pratense
OTU_3104,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_3105,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3106,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3107,Fungi,NA,NA,NA,NA,NA,NA
OTU_3108,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3109,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU_311,Fungi,NA,NA,NA,NA,NA,NA
OTU_3110,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU_3111,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3112,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3113,Fungi,NA,NA,NA,NA,NA,NA
OTU_3114,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3115,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3116,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3117,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza fimeti
OTU_3118,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_3119,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_312,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius sp 
OTU_3120,Fungi,NA,NA,NA,NA,NA,NA
OTU_3121,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU_3122,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3123,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_3124,Fungi,NA,NA,NA,NA,NA,NA
OTU_3125,Fungi,NA,NA,NA,NA,NA,NA
OTU_3126,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_3127,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3128,Fungi,NA,NA,NA,NA,NA,NA
OTU_3129,Fungi,NA,NA,NA,NA,NA,NA
OTU_313,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_3130,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3131,Fungi,NA,NA,NA,NA,NA,NA
OTU_3132,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU_3133,Fungi,NA,NA,NA,NA,NA,NA
OTU_3134,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3135,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus restrictus
OTU_3136,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3137,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU_3139,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pulvinula,NA
OTU_314,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella exigua
OTU_3140,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_3141,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3142,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Alatospora,Alatospora acuminata
OTU_3143,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Zygoascus,Zygoascus meyerae
OTU_3144,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3145,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3146,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU_3147,Fungi,NA,NA,NA,NA,NA,NA
OTU_3148,Fungi,NA,NA,NA,NA,NA,NA
OTU_3149,Fungi,NA,NA,NA,NA,NA,NA
OTU_315,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_3150,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota gummosa
OTU_3151,Fungi,NA,NA,NA,NA,NA,NA
OTU_3152,Fungi,NA,NA,NA,NA,NA,NA
OTU_3153,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU_3154,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,NA
OTU_3155,Fungi,NA,NA,NA,NA,NA,NA
OTU_3156,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU_3157,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,NA
OTU_3158,Fungi,NA,NA,NA,NA,NA,NA
OTU_3159,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_316,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Collarina,Collarina aurantiaca
OTU_3161,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_3162,Fungi,NA,NA,NA,NA,NA,NA
OTU_3163,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,NA,NA
OTU_3164,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_3165,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU_3166,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_3167,Fungi,NA,NA,NA,NA,NA,NA
OTU_3168,Fungi,NA,NA,NA,NA,NA,NA
OTU_3169,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_317,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Incertae_sedis,Mrakiella,Mrakiella aquatica
OTU_3170,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3171,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus salicinus
OTU_3172,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU_3173,Fungi,NA,NA,NA,NA,NA,NA
OTU_3174,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_3175,Fungi,NA,NA,NA,NA,NA,NA
OTU_3176,Fungi,NA,NA,NA,NA,NA,NA
OTU_3177,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU_3178,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU_3179,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,NA,NA
OTU_3180,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,NA
OTU_3181,Fungi,NA,NA,NA,NA,NA,NA
OTU_3182,Fungi,NA,NA,NA,NA,NA,NA
OTU_3183,Fungi,NA,NA,NA,NA,NA,NA
OTU_3184,Fungi,NA,NA,NA,NA,NA,NA
OTU_3185,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU_3186,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3187,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3188,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU_3189,Fungi,NA,NA,NA,NA,NA,NA
OTU_319,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium kyushuense
OTU_3190,Fungi,NA,NA,NA,NA,NA,NA
OTU_3191,Fungi,NA,NA,NA,NA,NA,NA
OTU_3192,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,Myrothecium sp 
OTU_3193,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_3194,Fungi,NA,NA,NA,NA,NA,NA
OTU_3195,Fungi,NA,NA,NA,NA,NA,NA
OTU_3196,Fungi,NA,NA,NA,NA,NA,NA
OTU_3197,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia frigida
OTU_3198,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium sp 
OTU_3199,Fungi,Mortierellomycota,NA,NA,NA,NA,NA
OTU_320,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium proliferatum
OTU_3200,Fungi,NA,NA,NA,NA,NA,NA
OTU_3201,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_3202,Fungi,NA,NA,NA,NA,NA,NA
OTU_3203,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3204,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_3205,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_3206,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3207,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe praecox
OTU_3208,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,NA,NA
OTU_3209,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_321,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU_3210,Fungi,NA,NA,NA,NA,NA,NA
OTU_3211,Fungi,NA,NA,NA,NA,NA,NA
OTU_3212,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Chalara,Chalara sp 
OTU_3213,Fungi,NA,NA,NA,NA,NA,NA
OTU_3214,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU_3215,Fungi,NA,NA,NA,NA,NA,NA
OTU_3216,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3217,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3218,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota squarrosa
OTU_3219,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_322,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus cervinus
OTU_3220,Fungi,NA,NA,NA,NA,NA,NA
OTU_3221,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,NA,NA,NA
OTU_3222,Fungi,NA,NA,NA,NA,NA,NA
OTU_3223,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella amoeboidea
OTU_3224,Fungi,NA,NA,NA,NA,NA,NA
OTU_3225,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_3226,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_3227,Fungi,Mortierellomycota,NA,NA,NA,NA,NA
OTU_3228,Fungi,NA,NA,NA,NA,NA,NA
OTU_3229,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU_323,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_3230,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon carneum
OTU_3231,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU_3232,Fungi,NA,NA,NA,NA,NA,NA
OTU_3233,Fungi,NA,NA,NA,NA,NA,NA
OTU_3234,Fungi,NA,NA,NA,NA,NA,NA
OTU_3235,Fungi,NA,NA,NA,NA,NA,NA
OTU_3236,Fungi,NA,NA,NA,NA,NA,NA
OTU_3237,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
OTU_3238,Fungi,NA,NA,NA,NA,NA,NA
OTU_3239,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU_324,Fungi,NA,NA,NA,NA,NA,NA
OTU_3240,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3241,Fungi,NA,NA,NA,NA,NA,NA
OTU_3242,Fungi,NA,NA,NA,NA,NA,NA
OTU_3243,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,NA,NA
OTU_3244,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,NA,NA
OTU_3245,Fungi,NA,NA,NA,NA,NA,NA
OTU_3246,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3247,Fungi,NA,NA,NA,NA,NA,NA
OTU_3248,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Lacrymaria,Lacrymaria lacrymabunda
OTU_3249,Fungi,NA,NA,NA,NA,NA,NA
OTU_325,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_3251,Fungi,NA,NA,NA,NA,NA,NA
OTU_3252,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_3253,Fungi,NA,NA,NA,NA,NA,NA
OTU_3254,Fungi,NA,NA,NA,NA,NA,NA
OTU_3255,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,Piloderma olivaceum
OTU_3256,Fungi,NA,NA,NA,NA,NA,NA
OTU_3257,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_3258,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca,Caloplaca chalybaea
OTU_3259,Fungi,NA,NA,NA,NA,NA,NA
OTU_326,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU_3260,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA
OTU_3261,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,NA,NA
OTU_3262,Fungi,NA,NA,NA,NA,NA,NA
OTU_3263,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Aurantiporus,Aurantiporus fissilis
OTU_3264,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia frigida
OTU_3265,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3266,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
OTU_3267,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_3268,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3269,Fungi,Basidiomycota,Pucciniomycetes,NA,NA,NA,NA
OTU_327,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_3270,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,NA
OTU_3271,Fungi,NA,NA,NA,NA,NA,NA
OTU_3272,Fungi,NA,NA,NA,NA,NA,NA
OTU_3273,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_3274,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_3275,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU_3276,Fungi,NA,NA,NA,NA,NA,NA
OTU_3277,Fungi,NA,NA,NA,NA,NA,NA
OTU_3278,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU_3279,Fungi,NA,NA,NA,NA,NA,NA
