OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species
FPLP01010076.17.1519,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767,NA,NA
LT629697.2717089.2718612,Bacteria, Actinobacteria, Actinobacteria, Frankiales, Frankiaceae, Jatrophihabitans, Ambiguous_taxa
OTU_dn_2629,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
HQ119685.1.1475,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata,NA
HQ863995.1.1511,Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14, uncultured bacterium, uncultured bacterium
OTU_dn_2734,Bacteria, FBP, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
EU589316.1.1489,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
OTU_dn_857,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
KF712839.1.1485,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SC-I-84, Ambiguous_taxa, Ambiguous_taxa
JF833511.1.1534,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_72,Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
AB630623.1.1422,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
FN794227.1.1213,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,NA
FPLS01045262.12.1479,Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, SM1A02,NA
FPLL01008217.18.1529,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, metagenome, metagenome
EU289507.1.1448,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium, Ambiguous_taxa
CXWL01003141.114212.115751,Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae, Lacunisphaera, Ambiguous_taxa
KC331573.1.1530,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
KC554141.1.1513,Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Ambiguous_taxa, Ambiguous_taxa
JQ798486.1.1517,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, uncultured bacterium
HQ190457.1.1531,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, bacteriap25,NA,NA
FPLL01002975.8.1548,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, metagenome, metagenome
HQ674908.1.1487,Bacteria, Planctomycetes, Planctomycetacia, Isosphaerales, Isosphaeraceae, Singulisphaera, uncultured bacterium
AB989864.1.1448,Bacteria, Planctomycetes, Planctomycetacia, Isosphaerales, Isosphaeraceae, uncultured,NA
FPLS01003323.10.1476,Bacteria, Chloroflexi, Dehalococcoidia, S085, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
FPLM01000856.3.1470,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Polymorphobacter, Ambiguous_taxa
AM936079.1.1343,Bacteria, Actinobacteria, Acidimicrobiia, uncultured, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
FPLL01008031.8.1512,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SC-I-84,NA,NA
JQ738718.1.1511,Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured, uncultured bacterium, uncultured bacterium
EU335427.1.1492,Bacteria, Acidobacteria, Acidobacteriia, Subgroup 2, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
FPLS01032671.10.1476,Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, Ambiguous_taxa
OTU_dn_3363,Bacteria, Proteobacteria, Alphaproteobacteria, Azospirillales, uncultured,NA,NA
JQ738727.1.1510,Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14, uncultured bacterium, uncultured bacterium
AB294335.1.1422,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
OTU_dn_10470,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Cytophagaceae, Cytophaga, uncultured Bacteroidetes bacterium
EU134406.1.1394,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
HQ538636.1.1505,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, uncultured, uncultured bacterium
EU134199.1.1341,Bacteria, Chloroflexi, KD4-96, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
KF625184.1.1787,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia,NA
KC554691.1.1557,Bacteria, Actinobacteria, Actinobacteria, Kineosporiales, Kineosporiaceae,NA,NA
JQ408035.1.1375,Bacteria, Acidobacteria, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup 10, Ambiguous_taxa
OTU_dn_30,Bacteria, Planctomycetes, vadinHA49, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_111,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae,NA,NA
JF776925.1.1478,Bacteria, Planctomycetes, OM190,NA,NA,NA,NA
OTU_dn_533,Bacteria, Acidobacteria, Subgroup 22, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ119396.1.1524,Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
DQ125578.1.1412,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
OTU_dn_1563,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadaceae,NA,NA
FPLP01002120.13.1513,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, JGI 0001001-H03, Ambiguous_taxa
KJ540660.1.1471,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
JQ428017.1.1442,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured bacterium
EF688367.1.1458,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium
FJ485349.1.1378,Bacteria, Planctomycetes, OM190,NA,NA,NA,NA
EF580964.1.1486,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
HQ674845.1.1526,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Archangiaceae, Anaeromyxobacter,NA
FPLL01005204.15.1530,Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Pseudohongiellaceae, BIyi10, uncultured soil bacterium
HM243794.1.1512,Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_6734,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
KJ192110.1.1497,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, Ambiguous_taxa
DQ395962.1.1481,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_8453,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured,NA
OTU_dn_21,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, Ambiguous_taxa
EU135032.1.1341,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
LJOS01000104.3211.4728,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
EF018739.1.1412,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured bacterium
KC554664.1.1517,Bacteria, Actinobacteria, Actinobacteria, Frankiales, Geodermatophilaceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_2936,Bacteria, Patescibacteria, Berkelbacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLS01061230.12.1537,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Arenimonas, Ambiguous_taxa
FJ479007.1.1497,Bacteria, Acidobacteria, Holophagae, Subgroup 7, uncultured bacterium, uncultured bacterium, uncultured bacterium
FJ542958.1.1523,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter,NA
OTU_dn_1946,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata, uncultured bacterium
EU881096.1.1452,Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella, uncultured bacterium
KU713226.1.1348,Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella, Ambiguous_taxa
EU135297.1.1352,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
OTU_dn_3657,Bacteria, Planctomycetes, Phycisphaerae, S-70, uncultured bacterium, uncultured bacterium, uncultured bacterium
FOCW01000017.252.1784,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Brachymonas, Brachymonas denitrificans
KC683139.1.1516,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Blastocatella,NA
KC620702.1.1556,Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus, Ambiguous_taxa
EU135434.1.1395,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae,NA,NA
KY445705.1.1510,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, Ambiguous_taxa
JF176272.1.1366,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
OTU_dn_1559,Unassigned,NA,NA,NA,NA,NA,NA
EU132348.1.1320,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
FPLL01007586.9.1544,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
JF833871.1.1522,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
OTU_dn_222,Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FQ659920.1.1355,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, 37-13,NA,NA
HQ864163.1.1525,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, uncultured bacterium
OTU_dn_11814,Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured,NA
OTU_dn_3328,Unassigned,NA,NA,NA,NA,NA,NA
FPLK01002415.10.1525,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_443,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfarculales, Desulfarculaceae, uncultured,NA
AY289394.1.1432,Bacteria, Acidobacteria, Holophagae, Subgroup 7,NA,NA,NA
KF712867.1.1523,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, bacteriap25, uncultured bacterium, uncultured bacterium
OTU_dn_3770,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, uncultured bacterium
OTU_dn_91,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
KC682902.1.1535,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Schlesneriaceae, Schlesneria, Ambiguous_taxa
AB240371.1.1518,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
JQ861342.1.1534,Bacteria, Planctomycetes, BD7-11, uncultured planctomycete, uncultured planctomycete, uncultured planctomycete, uncultured planctomycete
JN038691.1.1501,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41, Ambiguous_taxa, Ambiguous_taxa
FPLS01028294.15.1485,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, uncultured bacterium
EF018297.1.1405,Bacteria, Planctomycetes, BD7-11, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
AY957942.1.1505,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, Ambiguous_taxa
EF516241.1.1492,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1, uncultured bacterium
OTU_dn_842,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Roseimicrobium, metagenome
DQ837258.1.1401,Bacteria, Elusimicrobia, Elusimicrobia, Lineage IV,NA,NA,NA
KX752980.1.1497,Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured, Ambiguous_taxa, Ambiguous_taxa
FPLS01030449.12.1510,Bacteria, Actinobacteria, MB-A2-108, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
EF019045.1.1381,Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
LC025525.1.1472,Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Actinoplanes, Ambiguous_taxa
JX114457.1.1486,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Segetibacter, Ambiguous_taxa
FPLL01005130.9.1546,Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae,NA,NA
HM445415.1.1519,Bacteria, Acidobacteria, AT-s3-28, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLS01001650.11.1381,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Midichloriaceae, Candidatus Jidaibacter,NA
FPLS01032857.20.1512,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured, Ambiguous_taxa
LC068863.1.1485,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Nannocystaceae, Pseudenhygromyxa,NA
FPLL01003424.15.1517,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_397,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
EU135194.1.1257,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, uncultured, uncultured bacterium, uncultured bacterium
EU881208.1.1530,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, Ambiguous_taxa
FPLS01003059.10.1476,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, Ambiguous_taxa
OTU_dn_5066,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, KF-JG30-B3, uncultured bacterium, uncultured bacterium
FPLL01005686.17.1522,Bacteria, Acidobacteria, Subgroup 5, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
DQ532347.1.1458,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, uncultured,NA
KC286792.1.1497,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, Ambiguous_taxa
OTU_dn_3133,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
DQ298002.1.1466,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata, Ambiguous_taxa
OTU_dn_437,Unassigned,NA,NA,NA,NA,NA,NA
KJ540668.1.1436,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
OTU_dn_8758,Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
AB672179.1.1470,Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured,NA,NA
FPLS01021439.12.1374,Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, uncultured, metagenome
KF070914.1.1353,Bacteria, Actinobacteria, MB-A2-108, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ119898.1.1491,Bacteria, Gemmatimonadetes, S0134 terrestrial group, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLS01060983.10.1478,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,NA,NA
KR110064.1.1513,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, uncultured bacterium
GQ302571.1.1528,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41,NA
FPLS01043758.16.1518,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767,NA,NA
AB252949.1.1524,Bacteria, Latescibacteria,NA,NA,NA,NA,NA
EU132416.1.1374,Bacteria, Acidobacteria, Holophagae, Subgroup 7, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLS01009443.10.1491,Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Candidatus Solibacter, Ambiguous_taxa
HQ119989.1.1497,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, 37-13, uncultured bacterium, uncultured bacterium
JF833466.1.1536,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured bacterium
OTU_dn_1229,Bacteria, Actinobacteria, Thermoleophilia, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_1800,Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
KX753167.1.1442,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Nordella, Ambiguous_taxa
FPLS01050048.18.1516,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Telmatocola, metagenome
KJ808047.1.1429,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, SWB02, uncultured bacterium
JQ396551.1.1516,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Agromyces, Ambiguous_taxa
HQ120707.1.1473,Bacteria, Chloroflexi, Anaerolineae, Caldilineales, Caldilineaceae, uncultured, Ambiguous_taxa
KY287271.1.1496,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
OTU_dn_6834,Bacteria, Actinobacteria, Acidimicrobiia, uncultured,NA,NA,NA
KF037529.1.1462,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
OTU_dn_10243,Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_87,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, uncultured, uncultured bacterium
JQ311871.1.1446,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
OTU_dn_88,Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, uncultured,NA
FPLS01003490.17.1523,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
EF019792.1.1327,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, uncultured, uncultured bacterium, uncultured bacterium
AM934678.1.1484,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
OTU_dn_13382,Bacteria, Armatimonadetes, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae, uncultured bacterium, uncultured bacterium
KF469199.1.1461,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, uncultured, Ambiguous_taxa
OTU_dn_5486,Bacteria, Planctomycetes, OM190,NA,NA,NA,NA
FPLL01006342.11.1532,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19, Ambiguous_taxa, Ambiguous_taxa
HQ597067.1.1508,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_152,Bacteria, Acidobacteria, Subgroup 5, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
EU861830.1.1525,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured soil bacterium
OTU_dn_4282,Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, SM1A02, metagenome
FPLS01056301.16.1552,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, Ambiguous_taxa
AYNC01003311.2191.3708,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_156,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, bacteriap25, uncultured bacterium, uncultured bacterium
